SAMD00034391				GCF_001879565.1	Complete genome sequence of plant pathogen R. solanacearum OE1-1	SAMD00034391	4092273	Ralstonia solanacearum OE1-1	OE1-1	not applicable	not applicable	Solanum melongena		not applicable		not applicable			not applicable	not applicable	2	not applicable	not applicable															Genome R. solanacearum OE1-1			RSOE																																Complete genome sequence of Ralstonia solanacearum OE1-1							
SAMN22612342	UW560	RAL_AA0690AA		GCF_023075775.1	Microbe sample from Ralstonia solanacearum	SAMN22612342	22612342	Ralstonia solanacearum	UW560	2000	Guatemala		potato		whole organism																								IIB																																									
SAMN22612343	UW573	RAL_AA0689AA		GCF_023075715.1	Microbe sample from Ralstonia solanacearum	SAMN22612343	22612343	Ralstonia solanacearum	UW573	2000	Guatemala		potato		whole organism																								IIB																																									
SAMN22612344	Rs123_UW585	RAL_AA0688AA		GCF_023075675.1	Microbe sample from Ralstonia solanacearum	SAMN22612344	22612344	Ralstonia solanacearum	Rs123_UW585	2004	USA		pepper		whole organism																								I																																									
SAMN22612345	Rs124_UW586	RAL_AA0687AA		GCF_023075685.1	Microbe sample from Ralstonia solanacearum	SAMN22612345	22612345	Ralstonia solanacearum	Rs124_UW586	2004	USA		Hydrangea		whole organism																								IIA																																									
SAMN22612346	UW592	RAL_AA0813AA		GCF_023075695.1	Microbe sample from Ralstonia solanacearum	SAMN22612346	22612346	Ralstonia solanacearum	UW592	2001	Guatemala		Banana		whole organism																								IIA																																									
SAMN22612347	UW599	RAL_AA0812AA		GCF_023075655.1	Microbe sample from Ralstonia solanacearum	SAMN22612347	22612347	Ralstonia solanacearum	UW599	2001	Guatemala		potato		whole organism																								IIB																																									
SAMN22612348	UW600	RAL_AA0811AA		GCF_023075635.1	Microbe sample from Ralstonia solanacearum	SAMN22612348	22612348	Ralstonia solanacearum	UW600	2001	Guatemala		potato		whole organism																								IIB																																									
SAMN22612349	UW604	RAL_AA0810AA		GCF_023075615.1	Microbe sample from Ralstonia solanacearum	SAMN22612349	22612349	Ralstonia solanacearum	UW604	2001	Guatemala		tomato		whole organism																								I																																									
SAMN22612350	UW611	RAL_AA0809AA		GCF_023075705.1	Microbe sample from Ralstonia solanacearum	SAMN22612350	22612350	Ralstonia solanacearum	UW611	2001	Guatemala		tomato		whole organism																								IIB																																									
SAMN22612351	UW613	RAL_AA0808AA		GCF_023075595.1	Microbe sample from Ralstonia solanacearum	SAMN22612351	22612351	Ralstonia solanacearum	UW613	2001	Guatemala		tomato		whole organism																								I																																									
SAMN22612352	ACH732_UW629	RAL_AA0807AA		GCF_023075575.1	Microbe sample from Ralstonia solanacearum	SAMN22612352	22612352	Ralstonia solanacearum	ACH732_UW629	1978	Australia		tomato		whole organism																								IV																																									
SAMN22612353	CIP239_RUN043_UW639	RAL_AA0806AA		GCF_023075555.1	Microbe sample from Ralstonia solanacearum	SAMN22612353	22612353	Ralstonia solanacearum	CIP239_RUN043_UW639	1983	Brazil		potato		whole organism																								IIA																																									
SAMN22612354	CIP301_UW641	RAL_AA0805AA		GCF_023075515.1	Microbe sample from Ralstonia solanacearum	SAMN22612354	22612354	Ralstonia solanacearum	CIP301_UW641	1988	Peru		potato		whole organism																								IIA																																									
SAMN22612355	CIP365_UW642	RAL_AA0067AA		GCF_023075535.1	Microbe sample from Ralstonia pseudosolanacearum	SAMN22612355	22612355	Ralstonia pseudosolanacearum	CIP365_UW642	1989	Philippines		potato		whole organism																								I																																									
SAMN22612356	RUN58_UW646	RAL_AA0804AA		GCF_023075475.1	Microbe sample from Ralstonia solanacearum	SAMN22612356	22612356	Ralstonia solanacearum	RUN58_UW646	unknown	Reunion		potato		whole organism																								IIA																																									
SAMN22612357	MAFF301552_UW651	RAL_AA0803AA		GCF_023075435.1	Microbe sample from Ralstonia solanacearum	SAMN22612357	22612357	Ralstonia solanacearum	MAFF301552_UW651	unknown	Japan		tomato		whole organism																								IV																																									
SAMN22612358	MAFF301558_UW652	RAL_AA0802AA		GCF_023075455.1	Microbe sample from Ralstonia solanacearum	SAMN22612358	22612358	Ralstonia solanacearum	MAFF301558_UW652	unknown	Japan		Potato (2T)		whole organism																								IV																																									
SAMN22612359	NCPPB332_UW654	RAL_AA0065AA		GCF_023075415.1	Microbe sample from Ralstonia pseudosolanacearum	SAMN22612359	22612359	Ralstonia pseudosolanacearum	NCPPB332_UW654	1954	Zimbabwe		potato		whole organism																								III																																									
SAMN22612360				GCF_023075395.1	Microbe sample from Ralstonia solanacearum	SAMN22612360	22612360	Ralstonia solanacearum	NCPPB3987_UW656	unknown	Brazil		Potato (2T)		whole organism																								IIB																																									
SAMN22612361	CFBP7029_UW665	RAL_AA0800AA		GCF_023075495.1	Microbe sample from Ralstonia solanacearum	SAMN22612361	22612361	Ralstonia solanacearum	CFBP7029_UW665	2005	Cameroon		tomato		whole organism																								IIB																																									
SAMN22612362	DGBBC1138_UW685	RAL_AA0064AA		GCF_023075375.1	Microbe sample from Ralstonia pseudosolanacearum	SAMN22612362	22612362	Ralstonia pseudosolanacearum	DGBBC1138_UW685	unknown	Guinea		potato		whole organism																								III																																									
SAMN22612363	T1-UY_UW688	RAL_AA0799AA		GCF_023075355.1	Microbe sample from Ralstonia solanacearum	SAMN22612363	22612363	Ralstonia solanacearum	T1-UY_UW688	2004	Uruguay		tomato		whole organism																								IIA																																									
SAMN22612364				GCF_023075335.1	Microbe sample from Ralstonia solanacearum	SAMN22612364	22612364	Ralstonia solanacearum	CIP240_RUN482_UW692	1983	Brazil		potato		whole organism																								IIB																																									
SAMN22612365				GCF_021117115.1	Microbe sample from Ralstonia solanacearum	SAMN22612365	22612365	Ralstonia solanacearum	CIP417_UW70	1960	Colombia		plantain		whole organism																								IIB																																									
SAMN22612366	AW1_UW701	RAL_AA0795AA		GCF_023075295.1	Microbe sample from Ralstonia solanacearum	SAMN22612366	22612366	Ralstonia solanacearum	AW1_UW701	1960	USA		tomato		whole organism																								IIA																																									
SAMN22612367				GCF_023075305.1	Microbe sample from Ralstonia solanacearum	SAMN22612367	22612367	Ralstonia solanacearum	UW71	1961	Colombia		potato		whole organism																								IIB																																									
SAMN22612368				GCF_021117095.1	Microbe sample from Ralstonia solanacearum	SAMN22612368	22612368	Ralstonia solanacearum	UW72	1961	Greece		potato		whole organism																								IIB																																									
SAMN22612369				GCF_023075275.1	Microbe sample from Ralstonia solanacearum	SAMN22612369	22612369	Ralstonia solanacearum	UW73	unknown	Sri Lanka		potato		whole organism																								IIB																																									
SAMN22612370	CFBP6727_UW736	RAL_AA0791AA		GCF_023075255.1	Microbe sample from Ralstonia solanacearum	SAMN22612370	22612370	Ralstonia solanacearum	CFBP6727_UW736	unknown	Indonesia		potato		whole organism																								IV																																									
SAMN22612371	UQRS280_UW738	RAL_AA0790AA		GCF_023075235.1	Microbe sample from Ralstonia solanacearum	SAMN22612371	22612371	Ralstonia solanacearum	UQRS280_UW738	unknown	Indonesia		tomato		whole organism																								IV																																									
SAMN22612372	UW74	RAL_AA0789AA		GCF_023075215.1	Microbe sample from Ralstonia solanacearum	SAMN22612372	22612372	Ralstonia solanacearum	UW74	unknown	Sri Lanka		potato		whole organism																								I																																									
SAMN22612373	UQRS637_UW745	RAL_AA0788AA		GCF_023075155.1	Microbe sample from Ralstonia solanacearum	SAMN22612373	22612373	Ralstonia solanacearum	UQRS637_UW745	unknown	unknown		Banana		whole organism																								I																																									
SAMN22612374	Rs540_UW751	RAL_AA0787AA		GCF_023075165.1	Microbe sample from Ralstonia solanacearum	SAMN22612374	22612374	Ralstonia solanacearum	Rs540_UW751	2019	Brazil		tomato		whole organism																								IIA																																									
SAMN22612375	Rs545_UW752	RAL_AA0786AA		GCF_023075175.1	Microbe sample from Ralstonia solanacearum	SAMN22612375	22612375	Ralstonia solanacearum	Rs545_UW752	2019	Brazil		tomato		whole organism																								IIA																																									
SAMN22612376				GCF_023075135.1	Microbe sample from Ralstonia solanacearum	SAMN22612376	22612376	Ralstonia solanacearum	IBSBF2001_UW756	unknown	Brazil		tomato		whole organism																								IIB																																									
SAMN22612377	RUN2587_UW776	RAL_AA0063AA		GCF_023075115.1	Microbe sample from Ralstonia pseudosolanacearum	SAMN22612377	22612377	Ralstonia pseudosolanacearum	RUN2587_UW776	2013	Madagascar		potato		whole organism																								III																																									
SAMN22612378	B9_UW794	RAL_AA0783AA		GCF_023075075.1	Microbe sample from Ralstonia solanacearum	SAMN22612378	22612378	Ralstonia solanacearum	B9_UW794	2018	Benin		Solanum macrocarpon		whole organism																								I																																									
SAMN22612379	B12_UW797	RAL_AA0782AA		GCF_023075095.1	Microbe sample from Ralstonia solanacearum	SAMN22612379	22612379	Ralstonia solanacearum	B12_UW797	2018	Benin		Solanum macrocarpon		whole organism																								I																																									
SAMN22612380				GCF_023075045.1	Microbe sample from Ralstonia solanacearum	SAMN22612380	22612380	Ralstonia solanacearum	UW80	1958	Colombia		potato (S. phuerja)		whole organism																								IIB																																									
SAMN22612381	B17_UW800	RAL_AA0062AA		GCF_023075035.1	Microbe sample from Ralstonia pseudosolanacearum	SAMN22612381	22612381	Ralstonia pseudosolanacearum	B17_UW800	2018	Benin		Solanum melongena		whole organism																								I																																									
SAMN22612382				GCF_023075015.1	Microbe sample from Ralstonia solanacearum	SAMN22612382	22612382	Ralstonia solanacearum	UW81	1961	Colombia		potato		whole organism																								I																																									
SAMN22612383	T25_UW811	RAL_AA0061AA		GCF_023074975.1	Microbe sample from Ralstonia pseudosolanacearum	SAMN22612383	22612383	Ralstonia pseudosolanacearum	T25_UW811	2018	Togo		tomato		whole organism																								I																																									
SAMN22612384				GCF_023074955.1	Microbe sample from Ralstonia solanacearum	SAMN22612384	22612384	Ralstonia solanacearum	UW82	1961	Colombia		potato		whole organism																								IIB																																									
SAMN22612385	B68_UW837	RAL_AA0778AA		GCF_023074935.1	Microbe sample from Ralstonia solanacearum	SAMN22612385	22612385	Ralstonia solanacearum	B68_UW837	2019	Brazil		tomato		whole organism																								IIA																																									
SAMN22612386	B70_UW839	RAL_AA0776AA		GCF_023074915.1	Microbe sample from Ralstonia solanacearum	SAMN22612386	22612386	Ralstonia solanacearum	B70_UW839	2019	Brazil		tomato		whole organism																								IIA																																									
SAMN22612387	B73_UW840	RAL_AA0686AA		GCF_023074895.1	Microbe sample from Ralstonia solanacearum	SAMN22612387	22612387	Ralstonia solanacearum	B73_UW840	2019	Brazil		tomato		whole organism																								IIA																																									
SAMN22612388	UW87	RAL_AA0775AA		GCF_023074995.1	Microbe sample from Ralstonia solanacearum	SAMN22612388	22612388	Ralstonia solanacearum	UW87	1963	Canada		tomato		whole organism																								IIA																																									
SAMN22612389				GCF_023074875.1	Microbe sample from Ralstonia solanacearum	SAMN22612389	22612389	Ralstonia solanacearum	UW88	1964	Brazil		tomato		whole organism																								IIA																																									
SAMN23101910				GCF_020923475.1	Microbe sample from Ralstonia solanacearum	SAMN23101910	23101910	Ralstonia solanacearum	FJ1003	2016-04-10	China	Tobacco			whole organism																																																																	
SAMN23345431				GCA_021229115.1	Microbe sample from Ralstonia pseudosolanacearum	SAMN23345431	23345431	Ralstonia pseudosolanacearum	MRS-5	2020-07-18	China:Guangzhou	mulberry	missing		Whole organism																																																																	
SAMN24702282				GCF_021462455.1	Microbe sample from Ralstonia solanacearum	SAMN24702282	24702282	Ralstonia solanacearum	P380	2020-06-01	China: Yunnan	tomato	rhizosphere soil		cell culture																																																																	
SAMN24896226				GCA_022808635.1	Microbe sample from Ralstonia pseudosolanacearum	SAMN24896226	24896226	Ralstonia pseudosolanacearum	WXQ_10	2019-07-16	China: Shandong Province, Eastern China	tobacco	agricultural environmental material	35.9820 N 119.7870 E	Tissue sample		Dr. YJ Yang																																																															
SAMN25611842				GCF_022095055.1	Pathogen: environmental/food/other sample from Ralstonia solanacearum	SAMN25611842	25611842	Ralstonia solanacearum	RsT01	2018-01-01	Colombia	Solanum lycopersicum	Tomato plant	4.08 N 73.11 W			Cdv																																																															
SAMN26550128				GCF_022625045.1	Microbe sample from Ralstonia pseudosolanacearum	SAMN26550128	26550128	Ralstonia pseudosolanacearum	SL1931	1998-06-03	South Korea: Seosan, Chungcheongnam-do		pepper stem		cell culture																																					KACC:10711																												
SAMN27356470	YO001	RAL_AA0551AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356470	27356470	Ralstonia solanacearum	missing			Potato				11823852								Xylem sap	Agricultural	Not applicable	Angola	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Africa	Seed	1961	1	NCPPB 1018	NA	NA																																													
SAMN27356471	YO002	RAL_AA0550AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356471	27356471	Ralstonia solanacearum	missing			Potato				11823852								Xylem sap	Agricultural	Not applicable	Australia	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Oceania	Seed	1963	2	NCPPB 1483	NA	NA																																													
SAMN27356472	YO003	RAL_AA0353AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356472	27356472	Ralstonia solanacearum	missing			Townsville stylo				11823852								Xylem sap	Agricultural	Not applicable	Australia	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Oceania	Seed	1969	3	NCPPB 2245	NA	NA																																													
SAMN27356473	YO004	RAL_AA0463AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356473	27356473	Ralstonia solanacearum	missing			Potato				11823852								Xylem sap	Agricultural	Not applicable	Australia	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Oceania	Seed	1997	4	NCPPB 3980	NA	NA																																													
SAMN27356474	YO005	RAL_AA0392AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356474	27356474	Ralstonia solanacearum	missing			Tobacco				11823852								Xylem sap	Agricultural	Not applicable	Australia	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Oceania	Seed	NA	5	NCPPB 3992	NA	NA																																													
SAMN27356475	YO006	RAL_AA0352AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356475	27356475	Ralstonia solanacearum	missing			Ginger				11823852								Xylem sap	Agricultural	Not applicable	Australia	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Oceania	Seed	NA	6	NCPPB 4001	NA	NA																																													
SAMN27356476	R280	RAL_AA0544AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356476	27356476	Ralstonia solanacearum	R280			Potato				11823852								Xylem sap	Agricultural	Not applicable	Australia	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Oceania	Seed	NA	7	NA	NA	NA																																													
SAMN27356477	YO008	RAL_AA0533AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356477	27356477	Ralstonia solanacearum	missing			Potato				11823852								Xylem sap	Agricultural	Not applicable	Bangladesh	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Asia	Seed	2012	8	NA	NA	NA																																													
SAMN27356478	YO009	RAL_AA0417AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356478	27356478	Ralstonia solanacearum	missing			Potato				11823852								Xylem sap	Agricultural	Not applicable	Bangladesh	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Asia	Seed	2012	9	NA	NA	NA																																													
SAMN27356479	YO010	RAL_AA0409AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356479	27356479	Ralstonia solanacearum	missing			Potato				11823852								Xylem sap	Agricultural	Not applicable	Bangladesh	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Asia	Seed	2012	10	NA	NA	NA																																													
SAMN27356480	YO011	RAL_AA0549AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356480	27356480	Ralstonia solanacearum	missing			Potato				11823852								Xylem sap	Agricultural	Not applicable	Bangladesh	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Asia	Seed	2014	11	NA	NA	NA																																													
SAMN27356481	EURS 58	RAL_AA0515AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356481	27356481	Ralstonia solanacearum	EURS 58			Potato				11823852								Xylem sap	Agricultural	Not applicable	Belgium	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Seed	1993	12	NA	NA	NA																																													
SAMN27356482	YO013	RAL_AA0506AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356482	27356482	Ralstonia solanacearum	missing			Potato				11823852								Xylem sap	Agricultural	Not applicable	Brazil	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	South America	Seed	1958	13	NCPPB 0613	NA	NA																																													
SAMN27356483	R296, UW90	RAL_AA0452AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356483	27356483	Ralstonia solanacearum	R296, UW90			Tobacco				11823852								Xylem sap	Agricultural	Not applicable	Brazil	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	South America	Seed	1968	14	NA	NA	NA																																													
SAMN27356484	YO015	RAL_AA0442AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356484	27356484	Ralstonia solanacearum	missing			Banana				11823852								Xylem sap	Agricultural	Not applicable	Brazil	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	South America	Seed	1979	15	NCPPB 3649	NA	NA																																													
SAMN27356485	YO016	RAL_AA0497AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356485	27356485	Ralstonia solanacearum	missing			Banana				11823852								Xylem sap	Agricultural	Not applicable	Brazil	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	South America	Seed	1979	16	NCPPB 3650	NA	NA																																													
SAMN27356486	YO017	RAL_AA0252AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356486	27356486	Ralstonia solanacearum	missing			Potato				11823852								Xylem sap	Agricultural	Not applicable	Brazil	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	South America	Seed	1991	17	NCPPB 3868	NA	NA																																													
SAMN27356487	YO018	RAL_AA0434AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356487	27356487	Ralstonia solanacearum	missing			Chili				11823852								Xylem sap	Agricultural	Not applicable	Brazil	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	South America	Seed	1991	18	NCPPB 3864	NA	NA																																													
SAMN27356488	YO019	RAL_AA0426AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356488	27356488	Ralstonia solanacearum	missing			Chili				11823852								Xylem sap	Agricultural	Not applicable	Brazil	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	South America	Seed	1991	19	NCPPB 3862	NA	NA																																													
SAMN27356489	YO020	RAL_AA0478AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356489	27356489	Ralstonia solanacearum	missing			Tomato				11823852								Xylem sap	Agricultural	Not applicable	Brazil	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	South America	Seed	1991	20	NCPPB 3863	NA	NA																																													
SAMN27356490	YO021	RAL_AA0473AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356490	27356490	Ralstonia solanacearum	missing			Potato				11823852								Xylem sap	Agricultural	Not applicable	Brazil	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	South America	Seed	1993	21	NCPPB 3866	NA	NA																																													
SAMN27356491	YO022	RAL_AA0472AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356491	27356491	Ralstonia solanacearum	missing			Potato				11823852								Xylem sap	Agricultural	Not applicable	Chile	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	South America	Seed	NA	22	NCPPB 3982	NA	NA																																													
SAMN27356492	YO023	RAL_AA0471AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356492	27356492	Ralstonia solanacearum	missing			Olive				11823852								Xylem sap	Agricultural	Not applicable	China	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Asia	Seed	NA	23	NCPPB 4006	NA	NA																																													
SAMN27356493	YO024	RAL_AA0470AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356493	27356493	Ralstonia solanacearum	missing			Mulberry				11823852								Xylem sap	Agricultural	Not applicable	China	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Asia	Seed	NA	24	NCPPB 4007	NA	NA																																													
SAMN27356494	YO025	RAL_AA0469AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356494	27356494	Ralstonia solanacearum	missing			Mulberry				11823852								Xylem sap	Agricultural	Not applicable	China	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Asia	Seed	NA	25	NCPPB 4012	NA	NA																																													
SAMN27356496	YO027	RAL_AA0467AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356496	27356496	Ralstonia solanacearum	missing			Olive				11823852								Xylem sap	Agricultural	Not applicable	China	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Asia	Seed	NA	27	NCPPB 3994	NA	NA																																													
SAMN27356497	YO028	RAL_AA0466AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356497	27356497	Ralstonia solanacearum	missing			Ginger				11823852								Xylem sap	Agricultural	Not applicable	China	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Asia	Seed	NA	28	NCPPB 3998	NA	NA																																													
SAMN27356498	YO029	RAL_AA0465AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356498	27356498	Ralstonia solanacearum	missing			Ginger				11823852								Xylem sap	Agricultural	Not applicable	China	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Asia	Seed	NA	29	NCPPB 4003	NA	NA																																													
SAMN27356499	YO030	RAL_AA0464AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356499	27356499	Ralstonia solanacearum	missing			Peanut				11823852								Xylem sap	Agricultural	Not applicable	China	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Asia	Seed	NA	30	NCPPB 4008	NA	NA																																													
SAMN27356500	YO031	RAL_AA0462AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356500	27356500	Ralstonia solanacearum	missing			Potato				11823852								Xylem sap	Agricultural	Not applicable	Colombia	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	South America	Seed	1950	31	NCPPB 282	NA	NA																																													
SAMN27356501	YO032	RAL_AA0461AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356501	27356501	Ralstonia solanacearum	missing			Heliconia caribaea				11823852								Xylem sap	§	Not applicable	Colombia	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	South America	Seed	1960	32	NCPPB 3594	NA	NA																																													
SAMN27356502	R281, UW154	RAL_AA0460AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356502	27356502	Ralstonia solanacearum	R281, UW154			Tobacco				11823852								Xylem sap	Agricultural	Not applicable	Colombia	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	South America	Seed	1966	33	NA	NA	NA																																													
SAMN27356503	YO034	RAL_AA0241AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356503	27356503	Ralstonia solanacearum	missing			Heliconia sp.				11823852								Xylem sap	Agricultural	Not applicable	Costa Rica	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	North America	Seed	1958	34	NCPPB 2154	NA	NA																																													
SAMN27356505	YO036	RAL_AA0397AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356505	27356505	Ralstonia solanacearum	missing			Banana				11823852								Xylem sap	Agricultural	Not applicable	Costa Rica	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	North America	Seed	1959	36	NCPPB 0788	NA	NA																																													
SAMN27356506	YO037	RAL_AA0396AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356506	27356506	Ralstonia solanacearum	missing			Nightshade				11823852								Xylem sap	Agricultural	Not applicable	Costa Rica	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	North America	Seed	1959	37	NCPPB 0790	NA	NA																																													
SAMN27356507	YO038	RAL_AA0395AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356507	27356507	Ralstonia solanacearum	missing			False daisy				11823852								Xylem sap	Agricultural	Not applicable	Costa Rica	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	North America	Seed	1959	38	NCPPB 0791	NA	NA																																													
SAMN27356508	R285, UW256	RAL_AA0394AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356508	27356508	Ralstonia solanacearum	R285, UW256			Potato				11823852								Xylem sap	Agricultural	Not applicable	Costa Rica	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	North America	Seed	1972	39	NA	NA	NA																																													
SAMN27356509	YO040	RAL_AA0393AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356509	27356509	Ralstonia solanacearum	missing			Ginger				11823852								Xylem sap	Agricultural	Not applicable	Costa Rica	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	North America	Seed	NA	40	NCPPB 4004	NA	NA																																													
SAMN27356510	R286, UW275	RAL_AA0391AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356510	27356510	Ralstonia solanacearum	R286, UW275			M. perfoliatum				11823852								Xylem sap	Agricultural	Not applicable	Costa Rica	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	North America	Seed	NA	41	NCPPB 3977	NA	NA																																													
SAMN27356511	YO042	RAL_AA0390AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356511	27356511	Ralstonia solanacearum	missing			Pepper				11823852								Xylem sap	Agricultural	Not applicable	Costa Rica	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	North America	Seed	NA	42	NCPPB 3993	NA	NA																																													
SAMN27356512	R285	RAL_AA0389AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356512	27356512	Ralstonia solanacearum	R285			Potato				11823852								Xylem sap	Agricultural	Not applicable	Costa Rica	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	North America	Seed	NA	43	NA	NA	NA																																													
SAMN27356513	YO044	RAL_AA0388AA			MIGS Cultured Bacterial/Archaeal sample from Ralstonia solanacearum	SAMN27356513	27356513	Ralstonia solanacearum	missing			Potato				11823852								Xylem sap	Agricultural	Not applicable	Cyprus	https://plantpath.ifas.ufl.edu/rsol/Culturemedia.html#MediaReferences	Europe	Seed	1959	44	NCPPB 643	NA	NA																																													
